Date,KO,PEP
2014-03-06,26.583765029907227,57.799861907958984
2014-03-07,26.639039993286133,57.963314056396484
2014-03-10,26.7081356048584,58.084136962890625
2014-03-11,26.811792373657227,58.851654052734375
2014-03-12,26.794391632080078,58.38261795043945
2014-03-13,26.446123123168945,58.13388442993164
2014-03-14,26.585426330566406,57.56535720825195
2014-03-17,26.655075073242188,58.31155014038086
2014-03-18,26.74563217163086,58.240478515625
2014-03-19,26.56452751159668,57.82829284667969
2014-03-20,26.780452728271484,58.17653274536133
2014-03-21,26.773483276367188,58.3754997253418
2014-03-24,26.74563217163086,58.19782257080078
2014-03-25,26.898849487304688,58.56028747558594
2014-03-26,26.89189338684082,58.89433670043945
2014-03-27,27.03815460205078,58.65978240966797
2014-03-28,27.128698348999023,58.95116424560547
2014-03-31,26.92671012878418,59.342037200927734
2014-04-01,26.752588272094727,58.901424407958984
2014-04-02,26.69687271118164,58.79481506347656
2014-04-03,26.51578140258789,58.922752380371094
2014-04-04,26.620254516601562,58.695308685302734
2014-04-07,26.898849487304688,59.633426666259766
2014-04-08,27.0938720703125,59.320735931396484
2014-04-09,27.156558990478516,59.633426666259766
2014-04-10,27.0869140625,59.42733383178711
2014-04-11,26.905820846557617,59.09330368041992
2014-04-14,26.975475311279297,59.377601623535156
2014-04-15,27.98539924621582,59.6689567565918
2014-04-16,28.270950317382812,60.24461364746094
2014-04-17,28.361507415771484,60.7989616394043
